"my.jpeg","glcm_mean","glcm_variance","glcm_autoCorrelation","glcm_cProminence","glcm_cShade","glcm_cTendency","glcm_contrast","glcm_correlation","glcm_differenceEntropy","glcm_dissimilarity","glcm_energy","glcm_entropy","glcm_homogeneity1","glcm_homogeneity2","glcm_IDMN","glcm_IDN","glcm_inverseVariance","glcm_maxProb","glcm_sumAverage","glcm_sumEntropy","glcm_sumVariance","glrlm_GLN","glrlm_HGLRE","glrlm_LRE","glrlm_LRHGLE","glrlm_LRLGLE","glrlm_LGLRE","glrlm_RLN","glrlm_RP","glrlm_SRE","glrlm_SRHGLE","glrlm_SRLGLE","glszm_SAE","glszm_LAE","glszm_IV","glszm_SZV","glszm_ZP","glszm_LIE","glszm_HIE","glszm_LISAE","glszm_HISAE","glszm_LILAE","glszm_HILAE"
"ISIC_0000080.jpg",3301929,20202780416253407232,7057030,3.52424734822691e+33,-5.33665045918458e+26,80811121665013547018,88066,0.999999999999998,-38071099.2009068,88058,1122825340854,-24350187.0976601,1808974.33333333,1808973.8,1847821.78823529,1835390.66666667,88051,818948,10242222,-35131962.402119,1.09482227306507e+21,15067.9839959383,4.82263084700117,3080.50411690691,8037.09224961921,2334.70783757533,0.422143918824456,4418.90432882276,0.048827571340034,0.273901620648127,1.43571651386303,0.110052777319357,0.433367400433813,31647913.3907195,2102.7061668682,1269.58887545345,0.00713103931448897,0.35012335415827,5.80229746070133,0.154330919555025,2.50807587508473,19309644.762996,126669571.463875
"ISIC_0000081.jpg",2018264,2865893101994263552,5878766,1.86782039429065e+32,-4.62729881626921e+25,1.1463572407977e+19,13176,0.999999999999998,-13571852.5523665,13176,374618949000,-9110891.89046391,696978,696978,702790.941176471,700930.8,13176,607080,5438120,-13152365.5352878,58428150357180768256,3205.79922430511,7.67692307692308,10353.5803490627,91509.1679379444,1203.29247557998,0.182273935215112,576.769877181642,0.0219165273566996,0.270359852937922,2.33647071204094,0.0489437146562604,0.60826940569923,23217450.0584752,1491.30792005922,934.157660991858,0.00765590910378829,0.118237622337363,9.99148778682457,0.0685966541458658,6.18627923755935,1507342.84273614,364365673.665433
"ISIC_0000082.jpg",3445017,19172472543792431104,8984094,3.64066367251988e+33,-5.2839577705566e+26,76689890175169658880,61914,0.999999999999998,-32937489.6989072,61914,676413080466,-20670236.2017272,1584501,1584501,1611816,1603075.2,61914,538778,8315970,-26730973.1751535,4.92629629370531e+20,8561.69600470399,7.06006870299879,3406.68000495157,11197.4776405781,2334.0102484982,0.323499829789868,3084.30418097979,0.0399377074102227,0.29872542129798,2.02955125768049,0.0989621667074654,0.558315393443175,36391285.9918184,808.705463182898,1121.87885985748,0.00468306791004653,0.270535321544823,10.1654790182106,0.148046909464316,5.74395505671168,14888038.5311767,229184614.548166
"ISIC_0000085.jpg",1759067,2456729356883553792,4441574,1.21630211131258e+32,-3.45723884260279e+25,9826917427534163968,53238,0.999999999999989,-15278657.910438,53238,176398313106,-9608237.57508297,767331,767331,790818.352941177,783302.4,53238,272376,4829454,-13506889.5931612,67167084620252504064,8357.02108303249,7.40837545126354,1117.51133574007,4112.24451263538,656.692123445648,0.25757696550341,2643.74454873646,0.0695881986454167,0.286111236929241,2.30049246623105,0.0711409066997064,0.518671633258529,12506071.0438366,607.161109029599,677.133383289622,0.00670508672146633,0.235474064360351,10.0119895091795,0.122114737362735,5.23023738575807,2990728.68160661,100601277.510303
"ISIC_0000087.jpg",4885248,57639047953740873738,11022182,2.20094824765283e+34,-2.25264787829932e+27,2.30556191814963e+20,74156,0.999999999999999,-50732033.5430958,74152,2093091106842,-32649383.3777865,2378072.66666667,2378072.4,2410785.95294118,2400317.73333333,74148.5,1199414,14600572,-47177194.6473582,2.58258783335912e+21,14089.0895941727,4.6283558792924,7352.82879812695,30706.3965400624,2916.5960447017,0.396415228639149,3945.51425598335,0.0317964760835741,0.306345992517861,1.43699923541735,0.118749087485818,0.580340825003843,61066483.9160251,2047.4502423724,2225.10778443114,0.00580178156217973,0.249765112631879,8.03592814371257,0.136821307548854,4.8194285502524,14573190.0332571,366132630.525663
"ISIC_0000091.jpg",1717598,2548377697418525696,3430380,1.20289115065252e+32,-3.50166873404378e+25,10193510789674084352,19912,0.999999999999996,-16898081.4489612,19904,687083954084,-11601290.5017348,853865.333333333,853864.8,862644.847058823,859835.466666667,19897,828756,5162628,-16756983.8281128,1.16534430657395e+20,4403.60513390789,3.82457603558521,10900.8463534427,43602.3309239181,2728.34439386217,0.462891529978686,1382.8448707256,0.0249359328386663,0.353823038696674,1.39226085198662,0.200866184215823,0.575059541419424,16352170.6466334,2856.54434303427,1824.00051661788,0.0134188640528343,0.191954059277118,6.90511451696229,0.109656101590872,3.99220819656576,3961551.04191904,69962678.1458585
"ISIC_0000093.jpg",1458969,1450091523683886848,3585800,4.93863403719083e+31,-1.69250953981415e+25,5800366094735502336,47558,0.999999999999984,-12952258.3344398,47558,142976464282,-8145795.20020228,657467,657467,678448.470588235,671734.4,47558,327404,3775030,-11009761.8626937,36731140783542403072,7185.3986287953,5.56088801828273,853.158749591903,3902.39601697682,292.07907892589,0.411836389523706,2062.20233431277,0.0717859779462601,0.25532345346566,1.31856539242224,0.112922897395183,0.462005249394168,13324861.5076687,614.618098159509,556.630368098159,0.00764029670600091,0.383612708759373,7.5989263803681,0.171728830416005,3.5991064726982,3020243.86806599,70910797.8466258
"ISIC_0000094.jpg",1042113,405226288916759104,3051680,7.04118455818415e+30,-3.37832685694554e+24,1620905155667013120,23398,0.999999999999971,-6780385.86418735,23398,57283541042,-4333608.15662463,361439,361439,371761.647058824,368458.4,23398,217428,2522382,-5816028.9571945,5563466988380183552,4222.28595014033,9.95228661053327,1426.02047218095,10805.301964669,224.093133174656,0.151387627721828,1377.85603434043,0.0647862918752407,0.318424481611563,3.29622693663451,0.0477037413322985,0.559393167769372,6031898.88167539,570.987434554974,565.328795811518,0.0102147777349934,0.110305119255381,13.3544502617801,0.0609286719145284,7.584085757002,526934.010334497,80608422.4649215
"ISIC_0000095.jpg",1131692,623610025746806656,3054874,1.2778755087916e+31,-5.64586921186871e+24,2494440102987191296,35640,0.999999999999971,-9015597.19499596,35632,57132614928,-5589753.36464733,469105.333333333,469104.8,484823.670588235,479793.866666667,35625,154852,2694384,-7246216.13868407,10914333539233277952,5299.91378470531,6.64555934404936,573.044920712237,3115.9255290361,263.94730761367,0.316226479767639,1269.58613411268,0.0756872560143862,0.213256617557262,1.48284738716368,0.0625237826103639,0.441207341394406,4194311.56578947,303.193905817175,273.734072022161,0.00591505101936319,0.224692405355494,11.7472299168975,0.0939884704234699,5.38368422850046,1540656.62349434,21483116.6572022
"ISIC_0000096.jpg",4678031,37800248282759733248,13219022,1.32355047657007e+34,-1.41464534960693e+27,1.51200993131039e+20,33606,1,-35550881.8076917,33606,1757131050430,-23402383.0753313,1710501,1710501,1725327.17647059,1720582.8,33606,1285790,12733990,-33697155.2694853,9.38154149776935e+20,6718.9413545638,6.57019511101144,15877.3019174703,133802.155135681,2280.47972421569,0.247067416710274,1324.865328549,0.0206271648056807,0.254089270021341,1.71290227780092,0.0621895591549283,0.549737805182294,51590930.1425522,1670.70920303605,1206.59155597723,0.00487576400654574,0.136489827113641,10.6337760910816,0.0697616555779285,6.01288075173796,4524476.75525597,680216775.377135
"ISIC_0000097.jpg",2197706,7306455516519120896,3619376,5.64632322706013e+32,-1.28459502552985e+26,29225822066076426240,62660,0.999999999999996,-30678736.2253715,62528,1046256056368,-20072357.6521314,1481509.5,1481501.2,1509068.57411765,1500250.74285714,62417.2222222222,846460,7418276,-29019447.0230852,6.11957605471183e+20,12580.4482716464,3.83639475534093,2698.83440814206,5138.2950884807,2095.09067594941,0.483156023852943,2250.17772548061,0.0431727106350356,0.229689921246386,1.0782869189564,0.0895169644109835,0.421069740012726,48590969.8293422,1220.50106092755,570.559260381934,0.00435302950533276,0.405873665420498,4.67687177932707,0.174983200022518,1.90612907035368,31207550.5831401,124416024.321309
"ISIC_0000100.jpg",7065079,1.48759239642849e+20,18920746,1.18805845338858e+35,-8.40796460928188e+27,5.95036958571394e+20,118514,1,-63376933.3469212,118514,3257166656678,-40505159.912663,2920975,2920975,2973260.58823529,2956529.2,118514,1656534,15618842,-50161357.2989353,3.06220374424413e+21,19120.8435649428,4.96636070535597,3308.65161534412,21605.0064482169,739.238147654662,0.449041974638476,5549.62192393736,0.0407548414474968,0.284531173542293,1.16207158394435,0.153131214197375,0.496878138195124,168811298.156673,1063.70153291253,1061.04824165915,0.00297388598271311,0.365104511071035,7.66523895401262,0.190837246914778,3.57290912846278,38426188.8616992,901930083.414563
"ISIC_0000102.jpg",391460,26901889469297544,918414,6.59591152145415e+28,-8.42478445300741e+22,107607557877178944,11228,0.999999999999791,-2998215.98907404,11228,14351109592,-1934951.14876897,169940,169940,174893.529411765,173308.4,11228,110432,1131988,-2801207.25192163,661073980929379072,2423.90056913291,5.83679276866421,775.530465349849,3624.74221627051,186.523290741361,0.271612171260648,437.842316705725,0.0677808411904195,0.244252581795021,1.44607636769757,0.0640553653683098,0.51960705781617,6524643.38945233,153.393509127789,124.460446247465,0.00559356456425792,0.190088460671625,8.71399594320487,0.0937914486759199,4.40386266379527,890775.449434302,52861272.5091278
"ISIC_0000103.jpg",4258659,44840774320018579456,8791284,1.30118387291576e+34,-1.5276922778395e+27,1.79363097280074e+20,86334,0.999999999999999,-51968477.0049807,86326,2131367749174,-33406150.8514726,2429288.33333333,2429287.8,2467371.67058824,2455185.06666667,86319,1156112,13439318,-48255727.0431553,2.76359166853809e+21,15751.6744636741,4.32882639264467,5182.26032089418,11441.9336127637,4127.41395248683,0.452193096118022,3847.72476113214,0.0358611326609775,0.279617001740506,1.29403309636509,0.120393115228054,0.538565748970124,70546083.5244587,1393.02445870088,1370.83079390537,0.00403090250840445,0.402278969526864,5.85425020048115,0.208413631416782,3.30391667823687,42896727.9962336,201845721.997394
"ISIC_0000105.jpg",1632184,1878571223851880192,4339584,8.00728305605759e+31,-2.45293713986656e+25,7514284895407467520,53280,0.999999999999986,-13427219.8972719,53280,127485637328,-8382329.44161268,678524,678524,702029.882352941,694508,53280,241504,4144016,-11313493.4272409,40101130857420103680,7464.59701223253,7.00187637570815,749.388914949663,3923.33060296612,312.507513521532,0.318879126122117,2597.46324829502,0.0783616801685258,0.266297653568558,1.85947865812135,0.0821293034937486,0.430745577157788,9301107.57650543,626.022046725897,567.105955906548,0.00859312041396276,0.300881869035867,10.4333662388944,0.122118749493134,4.58402111000137,1631941.35472688,86887807.9022705
"ISIC_0000108.jpg",1934274,4344641403217114624,3764404,2.60081588282189e+32,-6.72297921063309e+25,17378565612868431872,27316,0.999999999999997,-23208846.2931083,27312,514873376206,-14936635.7992481,1147574.66666667,1147574.4,1159623.24705882,1155767.73333333,27308.5,530484,6190948,-21576339.9957357,2.59730402752919e+20,5338.33741663264,4.89533142779366,10533.5546481557,18190.7156662583,8838.06786405638,0.373519331397547,763.922417313189,0.0252624412451389,0.206845166503541,0.968957096551984,0.0798840736483089,0.532549152750141,112231982.622503,279.72134595163,257.416403785489,0.00163499262448122,0.380482240915995,5.83175604626709,0.194320077546246,3.170003181931,58258875.796905,454484522.90326
"ISIC_0000109.jpg",6347668,88895811520683868160,19478132,5.73098712175465e+34,-4.51424745003178e+27,3.55583246082735e+20,154216,0.999999999999999,-45685998.441013,154216,1551617439180,-29094380.5624336,2129134,2129134,2197170.47058824,2175398.8,154216,1050314,12970960,-34409908.1064815,1.01974349422826e+21,25644.707593483,8.89134138492409,901.887403929883,8944.59017655447,125.256179003465,0.184772754998591,5936.40839738008,0.0716931523308711,0.236975219987,2.15973870930847,0.0441102225959786,0.468700766368271,29458492.5517861,2200.68276791732,1892.57852168052,0.00805427178598184,0.131951028482988,13.9696697371377,0.0594634845100639,6.64881953439123,2467398.22461575,404946378.950124
"ISIC_0000110.jpg",1555698,1598856315492292608,3986480,6.19126295448403e+31,-1.9898683248545e+25,6395425261969138688,32804,0.99999999999999,-12584080.0908292,32800,152965521682,-7998475.3226383,644232.666666667,644232.4,658702.423529412,654072.133333333,32796.5,288084,4265760,-11338089.9218129,39772070486781083648,5095.26226214396,6.96158846472048,2519.06269944451,13114.7067722491,764.307552873314,0.282003046658525,2196.99208131427,0.051148746066818,0.347652511849568,2.40787702183195,0.106265815686184,0.513261021944604,11691305.2735409,734.511284046693,654.36186770428,0.00776812890862323,0.221324362300043,8.99571984435798,0.11683101299839,4.62921526713611,1879612.74926837,100824827.472374
"ISIC_0000112.jpg",3503969,1.559765077183e+19,10137146,3.06407400023299e+33,-4.37229258831916e+26,62390603087319875584,111242,0.999999999999996,-25215528.680911,111242,607220304574,-16194189.1158386,1214775,1214775,1263852.35294118,1248147.6,111242,685244,8508750,-21741267.2501572,2.64891375163899e+20,19401.2889612689,8.47858103802308,1188.32324930964,9429.51531190257,173.822034658791,0.181419247169707,7832.2518940735,0.0888142638613107,0.357729893735295,3.17253609078036,0.0636622535745767,0.537448451021077,19401318.5380159,1748.22404055033,1895.47994207096,0.0108557404935628,0.139546303001046,12.4713975380159,0.0726727640842513,6.80749744445378,1775475.98802567,236413958.406372
"ISIC_0000114.jpg",509151,51158621647078544,1432100,2.12192155410587e+29,-2.08379060321342e+23,204634486588297408,16726,0.999999999999836,-3388756.9892736,16726,11353836930,-2108196.95795701,188983,188983,196362.117647059,194000.8,16726,76472,1173114,-2709185.29058569,611329506461765248,2655.06694847481,7.43573631897635,407.259796641152,2692.3652462013,83.659326326212,0.253286174898765,717.567576830801,0.088357913650909,0.262889330380461,1.91871912651546,0.0689442114497378,0.514101632565842,2762111.98998888,213.266963292547,222.392658509455,0.00907503305977004,0.204195711284143,11.5906562847608,0.0946774285852097,5.84700576048198,389451.784760536,24345326.3003337
"ISIC_0000116.jpg",5128422,59622370194982649856,12589428,2.50897604458346e+34,-2.44614879793111e+27,2.38489480779931e+20,68204,0.999999999999999,-47418919.7822678,68204,1948054605484,-30620349.7402627,2232848,2232848,2262938,2253309.2,68204,1056668,14788244,-44242039.2744916,2.13164767788299e+21,12920.6698706204,4.48614595371649,6724.49209346901,42856.1923217859,1465.28810038898,0.414717046725108,3243.96772556868,0.0312614001850465,0.285838305063139,1.24992028243414,0.124131642630744,0.547015130999407,60901720.849932,1990.16034456702,1892.14039594983,0.00583072652773494,0.214022677279062,9.40531963125283,0.108053369808382,5.26335962271404,11000878.4309765,413815205.306634
"ISIC_0000118.jpg",1326680,908522892509672064,3738588,2.55851044190552e+31,-9.64254179601068e+24,3634091570038656512,31152,0.999999999999983,-9626155.86619359,31152,81189779176,-6039612.10627845,500608,500608,514351.529411765,509953.6,31152,223196,3182468,-7958427.81960387,14176209380045410304,4783.66493987049,8.06697502312673,1170.29078014184,8029.68239284613,280.343815311611,0.235864425943057,1977.8911501696,0.0626712686148935,0.337813099232852,2.73086406808017,0.0809673703633279,0.560870721020957,5832265.16457961,719.345617173524,840.200715563506,0.0108027256107695,0.153306400318028,12.2296958855098,0.0866521028334176,6.9060462632653,752188.262212483,61088276.9563506
"ISIC_0000119.jpg",2456337,6331619829367400448,6628444,6.11237849790331e+32,-1.24420668543322e+26,25326479317469544448,55158,0.999999999999996,-20677243.2993042,55158,286190650206,-12940763.639194,1021817,1021817,1046151.41176471,1038364.4,55158,354156,5937966,-16930704.3354257,1.2973989726046e+20,7592.67562140829,7.46472339541647,1348.45873433497,7570.90569826213,510.388660981483,0.304282591720711,2243.20432043204,0.0549158277963137,0.264280723185941,2.03513905317687,0.0789515275966143,0.50996861365849,22630143.0945292,547.538890956457,668.880908075921,0.00510831646087014,0.244792002646487,11.9088202456271,0.12454372633021,6.00823322162044,3879362.5805264,213548989.33904
"ISIC_0000120.jpg",5759580,87419015245978550272,13686798,4.63988635778067e+34,-4.02797366550692e+27,3.49676060983914e+20,132884,0.999999999999999,-55449443.7234259,132868,2581793957732,-35784469.8736179,2568834.66666667,2568833.6,2627449.57647059,2608692.93333333,132854,1332438,16764712,-51730888.2401132,3.38503791899214e+21,23817.2876171755,4.52013437587102,2108.83823550985,12138.7754632007,496.088246817864,0.43379840848374,7677.32470256869,0.0516663255947915,0.324049151640989,1.5151697357305,0.147998406225394,0.582790532607524,88218560.5400857,1807.74632802938,2088.44675642595,0.00495387950309617,0.307534934720522,7.77294981640147,0.17407438119492,4.58651234977854,17948508.2830301,537368588.268666
"ISIC_0000121.jpg",4164809,30042999438990725120,10405378,8.33783233969311e+33,-1.00098649801842e+27,1.20171997755963e+20,132538,0.999999999999998,-35219318.6488651,132538,1325429314730,-23132029.7764528,1665753,1665753,1724225.64705882,1705514.4,132538,970968,11667962,-33333828.1925258,9.17934344218479e+20,31656.2166203834,6.67969527317008,1251.94913794384,6759.70906903874,264.923129509728,0.185324337390748,8910.23993525297,0.0776617178787218,0.349820860486599,2.35765471543825,0.0646932737015559,0.53130200822622,91881668.209548,1824.12267657993,1379.32087654079,0.0058944896728218,0.174188243222679,8.4261396986891,0.0914429721453927,4.52021821480092,10229784.2186732,827578815.803952
"ISIC_0000122.jpg",5457259,73026482708261240832,12630860,3.47976008876782e+34,-3.18819472398597e+27,2.92105930833045e+20,71450,1,-51580434.5914643,71398,3491546075848,-34165326.1037624,2416371.66666667,2416368.2,2447859.97647059,2437784.13333333,71352.5,1781048,15800862,-49342735.1352332,2.86624921455916e+21,14473.7903291677,5.89874486100901,7340.35154782325,35359.4042582156,1673.98334403484,0.273714609406433,4016.40243404394,0.0299321801293158,0.321009765692462,2.01719853661517,0.0901394864132148,0.553132792234961,51351417.5453548,3639.51811196487,2899.3991617603,0.00816658164055306,0.174561116100633,8.14319928150883,0.0942747316977168,4.51314935815246,8051408.03547625,381066380.808602
"ISIC_0000123.jpg",1912386,4287049218216768512,3577000,2.50858763223446e+32,-6.55879215941405e+25,1.7148196872867e+19,32680,0.999999999999996,-23417554.7085378,32680,559240693972,-15135264.3721392,1155876,1155876,1170293.64705882,1165680,32680,529184,6157644,-21856488.6381397,2.68776412896818e+20,6050.74322346467,4.46771266319302,7728.30566126105,17707.9415139629,5358.31750434206,0.433271373651035,1795.15127919911,0.0291062948049669,0.312133176168471,1.42442908991747,0.134658221937198,0.537874303342767,25252683.425697,1478.26690909091,1134.29696969697,0.00702906539842447,0.295120471380471,6.02957575757576,0.15907165649881,3.2554674456252,14354654.7191548,80594785.8247273
"ISIC_0000127.jpg",9213087,2.28724730801389e+20,32713236,3.10629876667914e+35,-1.68580823250733e+28,9.14898923205555e+20,127106,1,-56823296.5671101,127106,2913398792002,-36847280.9487138,2631101,2631101,2687177.17647059,2669232.8,127106,1320574,10609742,-26435616.0002851,4.61362377070606e+20,28045.8911821332,11.7319830573739,3248.13515594917,41524.7900654601,304.856304817524,0.116692979078424,8086.40445128995,0.0481389843100647,0.337932595020964,4.05747697663038,0.0340310794882496,0.585046463368064,110172484.078488,3281.22222222222,2372.81272181272,0.0054319014101738,0.0655165392665393,20.1687141687142,0.0344191557422752,11.9050786920665,6807604.60283037,1810890822.48826
"ISIC_0000128.jpg",2313666,5050211254071810048,6414548,4.32544019652055e+32,-9.34759578913836e+25,20200845016287186944,52452,0.999999999999995,-18432544.4421098,52452,244348550560,-11547715.8446325,917202,917202,940342.588235294,932937.6,52452,380576,5215108,-14505520.2009069,82240610697693757440,7557.87884040866,7.49116659904843,1260.79279312507,7365.25216685723,377.082815439088,0.277729625394952,2078.91480101796,0.0573697474190702,0.250872424439567,1.86734715812134,0.0729948811333077,0.505389343197626,15728780.1030759,690.067408376963,741.257853403141,0.00646634264421785,0.1952564172484,11.4662958115183,0.100053737821025,5.9422300955859,2805149.19460188,133558580.347513
"ISIC_0000130.jpg",2333327,7749967904796796928,4954854,6.75104280524415e+32,-1.44665635262206e+26,30999871619187150848,37486,0.999999999999998,-28847118.0547743,37482,831422536236,-18477378.8528982,1404731.66666667,1404731.4,1421267.01176471,1415975.73333333,37478.5,839960,6809758,-25561347.8528598,4.24761075986436e+20,5410.46074328072,6.39710554182845,11521.1473450658,15662.3972568201,10868.9061965974,0.359313630735269,914.197519035853,0.0278202144419333,0.185301810290301,1.26111611860725,0.0634254080422986,0.488155483592474,130381297.526821,256.244195356285,281.13290632506,0.00175217829852124,0.318374254959523,10.5564451561249,0.136120949206779,5.52900174620835,107554631.342767,277487382.558046
"ISIC_0000131.jpg",3128193,15919562622551453696,6449176,2.49251590231716e+33,-3.98395597338335e+26,63678250490205741056,91762,0.999999999999998,-33058353.8732972,91742,1308664809272,-21571934.050392,1580970.33333333,1580969,1621440.58823529,1608490.26666667,91724.5,1097284,9498482,-31201822.7807869,7.60407078948473e+20,17349.8349870119,4.24832857812034,944.007941915428,3730.10797172423,295.795037160452,0.440575510889674,2465.625047907,0.0576610244819335,0.194642028965004,0.831985860249499,0.0943189843322013,0.370562129758486,93333845.3160999,740.716863289382,388.682165163081,0.00353828455812572,0.383569569743234,7.11970853573907,0.144299906762636,2.43155250866378,21708184.9743435,431974353.829979
"ISIC_0000133.jpg",1918419,3273525754085663232,4667250,1.92762324588805e+32,-5.02399217339664e+25,13094103016342595584,60134,0.999999999999991,-17260666.9205618,60134,235368163882,-10902410.5706974,859399,859399,885928.705882353,877439.2,60134,368600,5383270,-15451747.7371039,99364864828948643840,9740.21753225702,6.40750826687415,1311.58723983661,5243.10234714388,600.87368612534,0.30047318398928,3350.7913505803,0.0692371922641814,0.30867105217547,2.06865634593563,0.0905680654456116,0.508071519905499,13101098.9867044,856.373125884017,866.735219236209,0.0079346908725242,0.255120462046205,8.93323903818953,0.129355224041606,4.61097255838085,3029078.7891959,93860804.7584158
"ISIC_0000134.jpg",1143387,734746430676941440,2780826,1.53689140569759e+31,-6.72079005675272e+24,2938985722707741184,23962,0.999999999999983,-10591836.7528156,23962,91085759894,-6648353.46338208,550039,550039,560610.470588235,557227.6,23962,196732,3216654,-9338928.45953687,2.2736771936711e+19,3545.14140466135,6.97020178320038,1874.14586266229,6111.52479274206,1273.99127626571,0.309531258146932,1003.90911934929,0.0453701896634317,0.263197635336362,2.08020177666915,0.0705302394027466,0.515941491880825,15646051.69,239.045454545455,275.623636363636,0.00390326987562763,0.306414141414141,9.02181818181818,0.159722547947586,4.56696292705829,7097490.03609672,98271365.1436364
"ISIC_0000135.jpg",1519223,1787735136738231808,3632620,6.60185014990649e+31,-2.17277329516578e+25,7150940546952884224,41306,0.999999999999988,-14920274.5087529,41294,169791038544,-9365637.00720696,753925,753924.2,772140.447058824,766311.6,41283.5,275092,3978046,-12584260.5607689,54296453029463859200,6672.71786892099,5.13748896836825,1189.07687305495,4044.22820381811,731.666468613395,0.442731315899484,1452.62097635747,0.0554628126851637,0.237563131680581,0.959284348302418,0.118170711403204,0.506262472639939,15798362.7092709,670.463546354635,542.821782178218,0.00572429605585182,0.458410091009101,5.38028802880288,0.249801051908741,2.29790689269983,5535821.31926768,76208991.590459
"ISIC_0000137.jpg",3558866,19480098411222945792,9160830,3.94760854760537e+33,-5.54616274540636e+26,77920393644891701258,70672,0.999999999999998,-31197227.5574439,70672,850786298708,-19851684.6376609,1502706,1502706,1533884.82352941,1523907.6,70672,829592,8842176,-26406816.2639908,4.70005795575208e+20,10362.4154683677,6.80459706909351,2521.50971928185,12086.8596684171,712.370261029086,0.308120938843218,3286.68799318138,0.0472316299074353,0.284770007975712,1.88515092250423,0.0950763191134259,0.491366235083512,27780231.287312,1353.70651754724,1210.70188970305,0.00673457514778146,0.230479121138107,9.06768222136521,0.111540005944769,4.59054035438639,5179216.50299658,194505350.535094
"ISIC_0000139.jpg",5723512,1.04088685907431e+20,11886462,5.45567614459725e+34,-4.76602207559988e+27,4.16354743629722e+20,70976,0.999999999999999,-68140674.447191,70924,3622888255454,-43921785.8645214,3141994.66666667,3141991.2,3173273.85882353,3163264.93333333,70878.5,1415450,17772020,-63402575.7891178,6.13104384525258e+21,13920.0044988888,3.84343324841455,9699.20063418071,29483.3888015611,5611.0458081513,0.493379647195572,2016.08618353298,0.0232037646218367,0.201342164910973,0.728926760111104,0.103222220303505,0.395510016227997,172322111.809488,1304.00844510681,640.572280178838,0.00253179999911959,0.443946431528399,4.87853949329359,0.167988468891092,2.014253942047,59129883.6317079,722890216.385246
"ISIC_0000142.jpg",4308119,42203314793254412288,9455960,1.25326164178812e+34,-1.45453491655158e+27,1.68813259173018e+20,96962,0.999999999999999,-47439153.7955295,96918,1652105824560,-30340982.2259491,2225448.33333333,2225445.4,2268197.12941176,2254517.86666667,96879.5,906584,13052058,-43719430.5523919,2.07791338857195e+21,16566.9515026909,4.90862913466771,3023.20209227792,10803.3409727681,1792.65861121749,0.40830200627549,4793.22079780694,0.0435905749253369,0.295169846888066,1.57882871911141,0.116937297352606,0.524647805415503,48513366.4214836,1640.07546563905,1620.5594091201,0.00547221585202875,0.304198422893028,7.44877970456005,0.160212142561706,3.90644553668433,17362199.3880235,245154922.702954
"ISIC_0000143.jpg",8310724,1.93231272645235e+20,27082692,2.13537871806325e+35,-1.28471311547895e+28,7.72925090580938e+20,117680,1,-59210723.6584219,117680,2178980186192,-37475126.0545653,2738852,2738852,2790769.64705882,2774156,117680,980138,12415452,-34675539.0962192,1.04998944923779e+21,16588.5082442774,8.18809289608376,3402.84321701872,36371.1598339474,495.045178889982,0.255845485329614,5892.18337473533,0.0428439692654289,0.276563081063451,2.21385647504198,0.074189087535759,0.444792746768609,44867551.5968711,1791.88310387985,1607.7832290363,0.00570719585253292,0.193681198720623,12.2894868585732,0.0832057867749302,5.47471578377896,4418059.15448898,646822138.858448
"ISIC_0000145.jpg",2769225,14580992711372363776,4616444,1.78905387810697e+33,-3.23024343088437e+26,58323970845489364992,96798,0.999999999999997,-39108440.6103645,96774,1593426888306,-25543603.0125825,1853005,1853003.4,1895694.42352941,1882034,96753,1070760,9335126,-36942946.3055273,1.24636585530008e+21,20984.9357875679,3.2059545363106,1499.4178032589,2641.41454435727,1230.26054071951,0.553890621158274,2507.97135385234,0.0522151250547518,0.175728265536053,0.570688564921544,0.0933865379361533,0.35489442901765,73463617.3401084,1131.50514905149,462.439024390244,0.00387595677835514,0.50509891598916,4.86016260162602,0.18979455252945,1.58070819935641,20943240.9493134,287477021.378591
"ISIC_0000146.jpg",4728633,51962848293460418560,10642216,1.85901955676306e+34,-1.9657054835621e+27,2.07851393173842e+20,85790,0.999999999999999,-48616861.9913014,85774,2074526253838,-31295932.9620762,2281039.66666667,2281038.6,2318877.81176471,2306769.73333333,85760,1273084,13951454,-45022703.6957491,2.2483039513592e+21,14805.4127092121,5.07039506508822,3692.04338458747,16899.7475847054,1366.63376426246,0.387597770923734,3004.86574137071,0.0379083764839796,0.230053209917738,1.22676860213198,0.0922036700309705,0.450511343090452,70398715.2701869,1476.709385238,1027.87107342455,0.00446107328832426,0.231917036037772,8.72114087492773,0.102500742597397,3.92196021825084,19439331.4137123,348079725.609559
"ISIC_0000147.jpg",7323146,1.64545482589278e+20,18889818,1.41189099144017e+35,-9.63992291566638e+27,6.58181930357112e+20,173544,1,-65155451.7389411,173224,3368263733964,-41972507.7341552,2981691.33333333,2981670,3058047.17647059,3033615.86666667,172944,1392124,20511492,-60329464.2014804,5.31794150659357e+21,32352.925248735,6.39733924611973,1712.18884530104,11395.6427198817,402.161072182109,0.25977220611367,9668.1625447723,0.0572730860454121,0.316114993547159,2.08409046902258,0.0797620333633916,0.511615301499998,52163492.8294826,3682.72567523593,3051.9271070615,0.00800501192415948,0.158652556314857,11.4131955743573,0.0849987006791909,5.60263190306282,7292055.00734977,433122631.000488
